date,bucket,count
2009-02,99,15
2009-02,100,739
2009-03,0,37
2009-03,1,332
2009-03,2,436
2009-03,3,383
2009-03,4,178
2009-03,5,263
2009-03,6,194
2009-03,7,355
2009-03,8,254
2009-03,9,309
2009-03,10,372
2009-03,11,467
2009-03,12,374
2009-03,13,352
2009-03,14,292
2009-03,15,291
2009-03,16,314
2009-03,17,334
2009-03,18,448
2009-03,19,766
2009-03,20,791
2009-03,21,631
2009-03,22,602
2009-03,23,477
2009-03,24,416
2009-03,25,336
2009-03,26,315
2009-03,27,283
2009-03,28,250
2009-03,29,226
2009-03,30,220
2009-03,31,194
2009-03,32,178
2009-03,33,175
2009-03,34,134
2009-03,35,172
2009-03,36,177
2009-03,37,175
2009-03,38,170
2009-03,39,192
2009-03,40,163
2009-03,41,146
2009-03,42,115
2009-03,43,154
2009-03,44,122
2009-03,45,118
2009-03,46,135
2009-03,47,153
2009-03,48,140
2009-03,49,126
2009-03,50,129
2009-03,51,126
2009-03,52,98
2009-03,53,109
2009-03,54,95
2009-03,55,106
2009-03,56,110
2009-03,57,88
2009-03,58,81
2009-03,59,81
2009-03,60,98
2009-03,61,94
2009-03,62,71
2009-03,63,72
2009-03,64,71
2009-03,65,76
2009-03,66,75
2009-03,67,54
2009-03,68,67
2009-03,69,46
2009-03,70,58
2009-03,71,52
2009-03,72,48
2009-03,73,37
2009-03,74,49
2009-03,75,40
2009-03,76,41
2009-03,77,35
2009-03,78,26
2009-03,79,33
2009-03,80,35
2009-03,81,27
2009-03,82,31
2009-03,83,22
2009-03,84,23
2009-03,85,18
2009-03,86,29
2009-03,87,23
2009-03,88,24
2009-03,89,18
2009-03,90,17
2009-03,91,17
2009-03,92,20
2009-03,93,18
2009-03,94,15
2009-03,95,12
2009-03,96,18
2009-03,97,16
2009-03,98,12
2009-03,99,22
2009-03,100,494
2009-04,0,34
2009-04,1,466
2009-04,2,549
2009-04,3,568
2009-04,4,291
2009-04,5,352
2009-04,6,277
2009-04,7,381
2009-04,8,361
2009-04,9,383
2009-04,10,433
2009-04,11,507
2009-04,12,523
2009-04,13,536
2009-04,14,543
2009-04,15,521
2009-04,16,536
2009-04,17,552
2009-04,18,601
2009-04,19,820
2009-04,20,834
2009-04,21,814
2009-04,22,827
2009-04,23,735
2009-04,24,643
2009-04,25,576
2009-04,26,523
2009-04,27,519
2009-04,28,423
2009-04,29,387
2009-04,30,394
2009-04,31,352
2009-04,32,371
2009-04,33,334
2009-04,34,328
2009-04,35,314
2009-04,36,294
2009-04,37,307
2009-04,38,286
2009-04,39,315
2009-04,40,271
2009-04,41,277
2009-04,42,259
2009-04,43,255
2009-04,44,246
2009-04,45,247
2009-04,46,260
2009-04,47,241
2009-04,48,226
2009-04,49,230
2009-04,50,234
2009-04,51,192
2009-04,52,212
2009-04,53,191
2009-04,54,231
2009-04,55,198
2009-04,56,187
2009-04,57,190
2009-04,58,169
2009-04,59,169
2009-04,60,170
2009-04,61,151
2009-04,62,132
2009-04,63,141
2009-04,64,145
2009-04,65,141
2009-04,66,108
2009-04,67,121
2009-04,68,126
2009-04,69,126
2009-04,70,121
2009-04,71,112
2009-04,72,116
2009-04,73,93
2009-04,74,104
2009-04,75,105
2009-04,76,79
2009-04,77,56
2009-04,78,93
2009-04,79,85
2009-04,80,77
2009-04,81,66
2009-04,82,68
2009-04,83,78
2009-04,84,63
2009-04,85,48
2009-04,86,42
2009-04,87,47
2009-04,88,50
2009-04,89,55
2009-04,90,34
2009-04,91,52
2009-04,92,39
2009-04,93,33
2009-04,94,33
2009-04,95,38
2009-04,96,39
2009-04,97,30
2009-04,98,31
2009-04,99,18
2009-04,100,1069
2009-05,0,28
2009-05,1,516
2009-05,2,502
2009-05,3,555
2009-05,4,248
2009-05,5,321
2009-05,6,211
2009-05,7,383
2009-05,8,291
2009-05,9,312
2009-05,10,411
2009-05,11,415
2009-05,12,411
2009-05,13,380
2009-05,14,380
2009-05,15,365
2009-05,16,307
2009-05,17,370
2009-05,18,412
2009-05,19,676
2009-05,20,722
2009-05,21,651
2009-05,22,598
2009-05,23,570
2009-05,24,539
2009-05,25,450
2009-05,26,400
2009-05,27,376
2009-05,28,323
2009-05,29,311
2009-05,30,303
2009-05,31,282
2009-05,32,274
2009-05,33,264
2009-05,34,242
2009-05,35,254
2009-05,36,234
2009-05,37,219
2009-05,38,194
2009-05,39,207
2009-05,40,197
2009-05,41,178
2009-05,42,178
2009-05,43,166
2009-05,44,189
2009-05,45,172
2009-05,46,170
2009-05,47,150
2009-05,48,183
2009-05,49,157
2009-05,50,155
2009-05,51,171
2009-05,52,161
2009-05,53,161
2009-05,54,151
2009-05,55,151
2009-05,56,166
2009-05,57,155
2009-05,58,149
2009-05,59,156
2009-05,60,133
2009-05,61,129
2009-05,62,136
2009-05,63,132
2009-05,64,115
2009-05,65,117
2009-05,66,108
2009-05,67,109
2009-05,68,103
2009-05,69,92
2009-05,70,93
2009-05,71,85
2009-05,72,80
2009-05,73,89
2009-05,74,70
2009-05,75,72
2009-05,76,59
2009-05,77,74
2009-05,78,55
2009-05,79,60
2009-05,80,56
2009-05,81,69
2009-05,82,44
2009-05,83,69
2009-05,84,33
2009-05,85,53
2009-05,86,49
2009-05,87,56
2009-05,88,52
2009-05,89,46
2009-05,90,40
2009-05,91,40
2009-05,92,43
2009-05,93,28
2009-05,94,28
2009-05,95,36
2009-05,96,41
2009-05,97,28
2009-05,98,35
2009-05,99,13
2009-05,100,971
2009-06,0,41
2009-06,1,368
2009-06,2,349
2009-06,3,417
2009-06,4,180
2009-06,5,313
2009-06,6,178
2009-06,7,411
2009-06,8,218
2009-06,9,255
2009-06,10,250
2009-06,11,306
2009-06,12,316
2009-06,13,269
2009-06,14,255
2009-06,15,267
2009-06,16,241
2009-06,17,318
2009-06,18,332
2009-06,19,604
2009-06,20,584
2009-06,21,504
2009-06,22,431
2009-06,23,394
2009-06,24,374
2009-06,25,328
2009-06,26,307
2009-06,27,251
2009-06,28,240
2009-06,29,184
2009-06,30,219
2009-06,31,160
2009-06,32,174
2009-06,33,177
2009-06,34,175
2009-06,35,162
2009-06,36,142
2009-06,37,149
2009-06,38,135
2009-06,39,123
2009-06,40,131
2009-06,41,110
2009-06,42,115
2009-06,43,135
2009-06,44,120
2009-06,45,134
2009-06,46,110
2009-06,47,105
2009-06,48,105
2009-06,49,104
2009-06,50,82
2009-06,51,96
2009-06,52,85
2009-06,53,90
2009-06,54,84
2009-06,55,81
2009-06,56,81
2009-06,57,68
2009-06,58,62
2009-06,59,64
2009-06,60,64
2009-06,61,82
2009-06,62,67
2009-06,63,66
2009-06,64,72
2009-06,65,61
2009-06,66,72
2009-06,67,59
2009-06,68,49
2009-06,69,59
2009-06,70,46
2009-06,71,50
2009-06,72,48
2009-06,73,40
2009-06,74,29
2009-06,75,34
2009-06,76,47
2009-06,77,26
2009-06,78,37
2009-06,79,34
2009-06,80,42
2009-06,81,37
2009-06,82,27
2009-06,83,27
2009-06,84,43
2009-06,85,26
2009-06,86,29
2009-06,87,27
2009-06,88,31
2009-06,89,25
2009-06,90,22
2009-06,91,19
2009-06,92,12
2009-06,93,23
2009-06,94,15
2009-06,95,20
2009-06,96,21
2009-06,97,23
2009-06,98,27
2009-06,99,13
2009-06,100,702
2009-07,0,130
2009-07,1,910
2009-07,2,594
2009-07,3,529
2009-07,4,322
2009-07,5,514
2009-07,6,499
2009-07,7,704
2009-07,8,771
2009-07,9,835
2009-07,10,986
2009-07,11,1028
2009-07,12,942
2009-07,13,803
2009-07,14,874
2009-07,15,809
2009-07,16,832
2009-07,17,813
2009-07,18,870
2009-07,19,956
2009-07,20,1152
2009-07,21,1074
2009-07,22,1038
2009-07,23,989
2009-07,24,860
2009-07,25,852
2009-07,26,726
2009-07,27,638
2009-07,28,586
2009-07,29,540
2009-07,30,503
2009-07,31,485
2009-07,32,414
2009-07,33,380
2009-07,34,370
2009-07,35,341
2009-07,36,293
2009-07,37,293
2009-07,38,273
2009-07,39,300
2009-07,40,258
2009-07,41,257
2009-07,42,259
2009-07,43,231
2009-07,44,205
2009-07,45,209
2009-07,46,158
2009-07,47,169
2009-07,48,150
2009-07,49,138
2009-07,50,145
2009-07,51,130
2009-07,52,151
2009-07,53,114
2009-07,54,109
2009-07,55,112
2009-07,56,93
2009-07,57,80
2009-07,58,85
2009-07,59,83
2009-07,60,79
2009-07,61,92
2009-07,62,87
2009-07,63,83
2009-07,64,84
2009-07,65,92
2009-07,66,68
2009-07,67,73
2009-07,68,55
2009-07,69,48
2009-07,70,60
2009-07,71,53
2009-07,72,43
2009-07,73,50
2009-07,74,45
2009-07,75,50
2009-07,76,30
2009-07,77,49
2009-07,78,44
2009-07,79,33
2009-07,80,38
2009-07,81,52
2009-07,82,39
2009-07,83,30
2009-07,84,25
2009-07,85,30
2009-07,86,36
2009-07,87,25
2009-07,88,35
2009-07,89,27
2009-07,90,23
2009-07,91,28
2009-07,92,31
2009-07,93,25
2009-07,94,27
2009-07,95,21
2009-07,96,20
2009-07,97,22
2009-07,98,15
2009-07,99,23
2009-07,100,960
2009-08,0,53
2009-08,1,561
2009-08,2,437
2009-08,3,394
2009-08,4,227
2009-08,5,399
2009-08,6,330
2009-08,7,512
2009-08,8,510
2009-08,9,624
2009-08,10,749
2009-08,11,740
2009-08,12,653
2009-08,13,630
2009-08,14,462
2009-08,15,471
2009-08,16,524
2009-08,17,512
2009-08,18,541
2009-08,19,632
2009-08,20,1008
2009-08,21,918
2009-08,22,855
2009-08,23,713
2009-08,24,691
2009-08,25,540
2009-08,26,523
2009-08,27,482
2009-08,28,420
2009-08,29,367
2009-08,30,353
2009-08,31,322
2009-08,32,289
2009-08,33,253
2009-08,34,201
2009-08,35,194
2009-08,36,175
2009-08,37,158
2009-08,38,137
2009-08,39,118
2009-08,40,118
2009-08,41,118
2009-08,42,98
2009-08,43,101
2009-08,44,90
2009-08,45,88
2009-08,46,78
2009-08,47,80
2009-08,48,75
2009-08,49,63
2009-08,50,63
2009-08,51,43
2009-08,52,63
2009-08,53,50
2009-08,54,41
2009-08,55,37
2009-08,56,35
2009-08,57,32
2009-08,58,39
2009-08,59,28
2009-08,60,34
2009-08,61,35
2009-08,62,32
2009-08,63,26
2009-08,64,27
2009-08,65,30
2009-08,66,21
2009-08,67,19
2009-08,68,20
2009-08,69,26
2009-08,70,23
2009-08,71,17
2009-08,72,19
2009-08,73,19
2009-08,74,16
2009-08,75,15
2009-08,76,17
2009-08,77,11
2009-08,78,8
2009-08,79,21
2009-08,80,22
2009-08,81,10
2009-08,82,11
2009-08,83,8
2009-08,84,8
2009-08,85,8
2009-08,86,11
2009-08,87,14
2009-08,88,14
2009-08,89,10
2009-08,90,9
2009-08,91,12
2009-08,92,5
2009-08,93,15
2009-08,94,10
2009-08,95,13
2009-08,96,7
2009-08,97,17
2009-08,98,9
2009-08,99,9
2009-08,100,510
2009-09,0,44
2009-09,1,494
2009-09,2,287
2009-09,3,318
2009-09,4,141
2009-09,5,303
2009-09,6,216
2009-09,7,361
2009-09,8,351
2009-09,9,432
2009-09,10,535
2009-09,11,528
2009-09,12,508
2009-09,13,504
2009-09,14,361
2009-09,15,262
2009-09,16,284
2009-09,17,280
2009-09,18,296
2009-09,19,411
2009-09,20,684
2009-09,21,583
2009-09,22,562
2009-09,23,562
2009-09,24,545
2009-09,25,462
2009-09,26,411
2009-09,27,377
2009-09,28,327
2009-09,29,291
2009-09,30,228
2009-09,31,244
2009-09,32,197
2009-09,33,188
2009-09,34,181
2009-09,35,162
2009-09,36,157
2009-09,37,102
2009-09,38,108
2009-09,39,88
2009-09,40,100
2009-09,41,82
2009-09,42,76
2009-09,43,97
2009-09,44,68
2009-09,45,65
2009-09,46,52
2009-09,47,41
2009-09,48,48
2009-09,49,38
2009-09,50,33
2009-09,51,33
2009-09,52,25
2009-09,53,27
2009-09,54,32
2009-09,55,25
2009-09,56,30
2009-09,57,20
2009-09,58,19
2009-09,59,20
2009-09,60,20
2009-09,61,19
2009-09,62,28
2009-09,63,28
2009-09,64,16
2009-09,65,24
2009-09,66,25
2009-09,67,17
2009-09,68,20
2009-09,69,14
2009-09,70,19
2009-09,71,12
2009-09,72,17
2009-09,73,22
2009-09,74,16
2009-09,75,14
2009-09,76,13
2009-09,77,9
2009-09,78,14
2009-09,79,15
2009-09,80,14
2009-09,81,8
2009-09,82,9
2009-09,83,12
2009-09,84,19
2009-09,85,5
2009-09,86,12
2009-09,87,10
2009-09,88,9
2009-09,89,11
2009-09,90,9
2009-09,91,13
2009-09,92,6
2009-09,93,7
2009-09,94,5
2009-09,95,11
2009-09,96,9
2009-09,97,11
2009-09,98,6
2009-09,99,7
2009-09,100,537
2009-10,0,40
2009-10,1,655
2009-10,2,432
2009-10,3,405
2009-10,4,272
2009-10,5,365
2009-10,6,476
2009-10,7,700
2009-10,8,822
2009-10,9,926
2009-10,10,1062
2009-10,11,1062
2009-10,12,970
2009-10,13,986
2009-10,14,877
2009-10,15,804
2009-10,16,854
2009-10,17,726
2009-10,18,789
2009-10,19,839
2009-10,20,1051
2009-10,21,978
2009-10,22,1022
2009-10,23,934
2009-10,24,887
2009-10,25,834
2009-10,26,755
2009-10,27,804
2009-10,28,644
2009-10,29,621
2009-10,30,525
2009-10,31,539
2009-10,32,453
2009-10,33,468
2009-10,34,433
2009-10,35,414
2009-10,36,349
2009-10,37,374
2009-10,38,340
2009-10,39,312
2009-10,40,287
2009-10,41,270
2009-10,42,248
2009-10,43,222
2009-10,44,203
2009-10,45,228
2009-10,46,211
2009-10,47,171
2009-10,48,180
2009-10,49,141
2009-10,50,160
2009-10,51,138
2009-10,52,152
2009-10,53,132
2009-10,54,124
2009-10,55,119
2009-10,56,89
2009-10,57,91
2009-10,58,89
2009-10,59,93
2009-10,60,91
2009-10,61,86
2009-10,62,65
2009-10,63,53
2009-10,64,69
2009-10,65,85
2009-10,66,54
2009-10,67,64
2009-10,68,50
2009-10,69,56
2009-10,70,57
2009-10,71,43
2009-10,72,45
2009-10,73,45
2009-10,74,38
2009-10,75,45
2009-10,76,42
2009-10,77,34
2009-10,78,34
2009-10,79,26
2009-10,80,38
2009-10,81,28
2009-10,82,30
2009-10,83,34
2009-10,84,17
2009-10,85,24
2009-10,86,23
2009-10,87,22
2009-10,88,25
2009-10,89,20
2009-10,90,22
2009-10,91,18
2009-10,92,23
2009-10,93,24
2009-10,94,16
2009-10,95,22
2009-10,96,18
2009-10,97,14
2009-10,98,14
2009-10,99,11
2009-10,100,599
2009-11,0,60
2009-11,1,669
2009-11,2,368
2009-11,3,353
2009-11,4,232
2009-11,5,365
2009-11,6,351
2009-11,7,488
2009-11,8,473
2009-11,9,568
2009-11,10,718
2009-11,11,804
2009-11,12,703
2009-11,13,681
2009-11,14,560
2009-11,15,464
2009-11,16,481
2009-11,17,529
2009-11,18,515
2009-11,19,518
2009-11,20,701
2009-11,21,745
2009-11,22,700
2009-11,23,628
2009-11,24,564
2009-11,25,538
2009-11,26,481
2009-11,27,443
2009-11,28,409
2009-11,29,377
2009-11,30,353
2009-11,31,317
2009-11,32,274
2009-11,33,290
2009-11,34,255
2009-11,35,197
2009-11,36,213
2009-11,37,173
2009-11,38,177
2009-11,39,178
2009-11,40,153
2009-11,41,163
2009-11,42,123
2009-11,43,124
2009-11,44,96
2009-11,45,69
2009-11,46,85
2009-11,47,81
2009-11,48,83
2009-11,49,73
2009-11,50,65
2009-11,51,56
2009-11,52,50
2009-11,53,50
2009-11,54,39
2009-11,55,57
2009-11,56,37
2009-11,57,46
2009-11,58,46
2009-11,59,48
2009-11,60,40
2009-11,61,44
2009-11,62,42
2009-11,63,35
2009-11,64,48
2009-11,65,40
2009-11,66,45
2009-11,67,44
2009-11,68,32
2009-11,69,15
2009-11,70,30
2009-11,71,33
2009-11,72,22
2009-11,73,24
2009-11,74,16
2009-11,75,32
2009-11,76,21
2009-11,77,31
2009-11,78,21
2009-11,79,22
2009-11,80,24
2009-11,81,23
2009-11,82,28
2009-11,83,21
2009-11,84,10
2009-11,85,15
2009-11,86,8
2009-11,87,10
2009-11,88,9
2009-11,89,13
2009-11,90,14
2009-11,91,14
2009-11,92,11
2009-11,93,8
2009-11,94,13
2009-11,95,9
2009-11,96,7
2009-11,97,10
2009-11,98,8
2009-11,99,7
2009-11,100,275
2009-12,0,28
2009-12,1,249
2009-12,2,336
2009-12,3,272
2009-12,4,188
2009-12,5,308
2009-12,6,321
2009-12,7,386
2009-12,8,343
2009-12,9,368
2009-12,10,390
2009-12,11,538
2009-12,12,550
2009-12,13,522
2009-12,14,371
2009-12,15,249
2009-12,16,288
2009-12,17,272
2009-12,18,297
2009-12,19,331
2009-12,20,646
2009-12,21,599
2009-12,22,500
2009-12,23,418
2009-12,24,422
2009-12,25,349
2009-12,26,361
2009-12,27,314
2009-12,28,242
2009-12,29,257
2009-12,30,206
2009-12,31,205
2009-12,32,158
2009-12,33,184
2009-12,34,148
2009-12,35,126
2009-12,36,103
2009-12,37,107
2009-12,38,91
2009-12,39,95
2009-12,40,70
2009-12,41,70
2009-12,42,63
2009-12,43,67
2009-12,44,64
2009-12,45,58
2009-12,46,49
2009-12,47,52
2009-12,48,50
2009-12,49,42
2009-12,50,28
2009-12,51,27
2009-12,52,36
2009-12,53,29
2009-12,54,30
2009-12,55,20
2009-12,56,34
2009-12,57,29
2009-12,58,19
2009-12,59,27
2009-12,60,40
2009-12,61,23
2009-12,62,29
2009-12,63,22
2009-12,64,33
2009-12,65,35
2009-12,66,41
2009-12,67,21
2009-12,68,32
2009-12,69,29
2009-12,70,17
2009-12,71,19
2009-12,72,18
2009-12,73,21
2009-12,74,19
2009-12,75,19
2009-12,76,11
2009-12,77,22
2009-12,78,22
2009-12,79,11
2009-12,80,20
2009-12,81,8
2009-12,82,16
2009-12,83,11
2009-12,84,12
2009-12,85,13
2009-12,86,7
2009-12,87,8
2009-12,88,8
2009-12,89,9
2009-12,90,13
2009-12,91,7
2009-12,92,9
2009-12,93,13
2009-12,94,6
2009-12,95,5
2009-12,96,7
2009-12,97,7
2009-12,98,6
2009-12,99,4
2009-12,100,182
2010-01,0,136
2010-01,1,374
2010-01,2,531
2010-01,3,447
2010-01,4,332
2010-01,5,363
2010-01,6,480
2010-01,7,747
2010-01,8,909
2010-01,9,810
2010-01,10,830
2010-01,11,980
2010-01,12,874
2010-01,13,805
2010-01,14,743
2010-01,15,739
2010-01,16,636
2010-01,17,556
2010-01,18,676
2010-01,19,770
2010-01,20,995
2010-01,21,930
2010-01,22,805
2010-01,23,735
2010-01,24,696
2010-01,25,684
2010-01,26,653
2010-01,27,545
2010-01,28,521
2010-01,29,465
2010-01,30,451
2010-01,31,414
2010-01,32,422
2010-01,33,386
2010-01,34,318
2010-01,35,346
2010-01,36,329
2010-01,37,297
2010-01,38,268
2010-01,39,275
2010-01,40,252
2010-01,41,251
2010-01,42,233
2010-01,43,206
2010-01,44,200
2010-01,45,194
2010-01,46,153
2010-01,47,160
2010-01,48,176
2010-01,49,157
2010-01,50,127
2010-01,51,135
2010-01,52,137
2010-01,53,101
2010-01,54,123
2010-01,55,93
2010-01,56,110
2010-01,57,106
2010-01,58,102
2010-01,59,94
2010-01,60,73
2010-01,61,64
2010-01,62,69
2010-01,63,84
2010-01,64,71
2010-01,65,58
2010-01,66,62
2010-01,67,68
2010-01,68,57
2010-01,69,69
2010-01,70,60
2010-01,71,62
2010-01,72,73
2010-01,73,66
2010-01,74,53
2010-01,75,45
2010-01,76,41
2010-01,77,53
2010-01,78,54
2010-01,79,51
2010-01,80,48
2010-01,81,42
2010-01,82,47
2010-01,83,46
2010-01,84,43
2010-01,85,44
2010-01,86,33
2010-01,87,34
2010-01,88,37
2010-01,89,29
2010-01,90,41
2010-01,91,37
2010-01,92,43
2010-01,93,30
2010-01,94,25
2010-01,95,27
2010-01,96,32
2010-01,97,29
2010-01,98,19
2010-01,99,21
2010-01,100,1347
2010-02,0,68
2010-02,1,389
2010-02,2,460
2010-02,3,442
2010-02,4,278
2010-02,5,491
2010-02,6,589
2010-02,7,822
2010-02,8,1058
2010-02,9,1082
2010-02,10,1014
2010-02,11,992
2010-02,12,919
2010-02,13,706
2010-02,14,681
2010-02,15,601
2010-02,16,613
2010-02,17,589
2010-02,18,682
2010-02,19,877
2010-02,20,1033
2010-02,21,902
2010-02,22,870
2010-02,23,762
2010-02,24,702
2010-02,25,676
2010-02,26,571
2010-02,27,558
2010-02,28,516
2010-02,29,448
2010-02,30,445
2010-02,31,394
2010-02,32,400
2010-02,33,334
2010-02,34,308
2010-02,35,296
2010-02,36,273
2010-02,37,263
2010-02,38,241
2010-02,39,234
2010-02,40,211
2010-02,41,196
2010-02,42,165
2010-02,43,166
2010-02,44,146
2010-02,45,142
2010-02,46,139
2010-02,47,118
2010-02,48,109
2010-02,49,101
2010-02,50,103
2010-02,51,101
2010-02,52,74
2010-02,53,69
2010-02,54,58
2010-02,55,61
2010-02,56,82
2010-02,57,53
2010-02,58,65
2010-02,59,53
2010-02,60,53
2010-02,61,67
2010-02,62,45
2010-02,63,48
2010-02,64,39
2010-02,65,40
2010-02,66,42
2010-02,67,44
2010-02,68,35
2010-02,69,35
2010-02,70,34
2010-02,71,33
2010-02,72,33
2010-02,73,26
2010-02,74,26
2010-02,75,26
2010-02,76,22
2010-02,77,16
2010-02,78,16
2010-02,79,17
2010-02,80,21
2010-02,81,24
2010-02,82,25
2010-02,83,16
2010-02,84,21
2010-02,85,18
2010-02,86,10
2010-02,87,7
2010-02,88,12
2010-02,89,18
2010-02,90,16
2010-02,91,16
2010-02,92,10
2010-02,93,13
2010-02,94,9
2010-02,95,6
2010-02,96,7
2010-02,97,6
2010-02,98,6
2010-02,99,8
2010-02,100,314
2010-03,0,110
2010-03,1,350
2010-03,2,400
2010-03,3,452
2010-03,4,247
2010-03,5,600
2010-03,6,561
2010-03,7,913
2010-03,8,947
2010-03,9,896
2010-03,10,942
2010-03,11,973
2010-03,12,808
2010-03,13,595
2010-03,14,563
2010-03,15,504
2010-03,16,417
2010-03,17,510
2010-03,18,529
2010-03,19,707
2010-03,20,871
2010-03,21,782
2010-03,22,604
2010-03,23,516
2010-03,24,454
2010-03,25,428
2010-03,26,435
2010-03,27,350
2010-03,28,331
2010-03,29,309
2010-03,30,260
2010-03,31,268
2010-03,32,242
2010-03,33,208
2010-03,34,203
2010-03,35,150
2010-03,36,169
2010-03,37,121
2010-03,38,157
2010-03,39,139
2010-03,40,126
2010-03,41,103
2010-03,42,119
2010-03,43,99
2010-03,44,98
2010-03,45,90
2010-03,46,81
2010-03,47,62
2010-03,48,68
2010-03,49,59
2010-03,50,60
2010-03,51,57
2010-03,52,48
2010-03,53,51
2010-03,54,53
2010-03,55,42
2010-03,56,46
2010-03,57,35
2010-03,58,33
2010-03,59,33
2010-03,60,28
2010-03,61,40
2010-03,62,29
2010-03,63,21
2010-03,64,25
2010-03,65,31
2010-03,66,27
2010-03,67,30
2010-03,68,30
2010-03,69,30
2010-03,70,24
2010-03,71,18
2010-03,72,21
2010-03,73,22
2010-03,74,32
2010-03,75,17
2010-03,76,14
2010-03,77,17
2010-03,78,14
2010-03,79,14
2010-03,80,15
2010-03,81,15
2010-03,82,17
2010-03,83,17
2010-03,84,9
2010-03,85,18
2010-03,86,10
2010-03,87,8
2010-03,88,16
2010-03,89,8
2010-03,90,10
2010-03,91,6
2010-03,92,9
2010-03,93,13
2010-03,94,4
2010-03,95,6
2010-03,96,5
2010-03,97,3
2010-03,98,7
2010-03,99,1
2010-03,100,196
2010-04,0,44
2010-04,1,371
2010-04,2,523
2010-04,3,553
2010-04,4,415
2010-04,5,648
2010-04,6,910
2010-04,7,1248
2010-04,8,1447
2010-04,9,1461
2010-04,10,1353
2010-04,11,1334
2010-04,12,1219
2010-04,13,991
2010-04,14,821
2010-04,15,763
2010-04,16,708
2010-04,17,763
2010-04,18,836
2010-04,19,972
2010-04,20,1174
2010-04,21,1027
2010-04,22,910
2010-04,23,851
2010-04,24,856
2010-04,25,746
2010-04,26,640
2010-04,27,635
2010-04,28,540
2010-04,29,543
2010-04,30,471
2010-04,31,414
2010-04,32,357
2010-04,33,370
2010-04,34,310
2010-04,35,299
2010-04,36,287
2010-04,37,255
2010-04,38,286
2010-04,39,232
2010-04,40,201
2010-04,41,213
2010-04,42,174
2010-04,43,135
2010-04,44,154
2010-04,45,134
2010-04,46,120
2010-04,47,132
2010-04,48,129
2010-04,49,116
2010-04,50,105
2010-04,51,96
2010-04,52,86
2010-04,53,94
2010-04,54,68
2010-04,55,79
2010-04,56,62
2010-04,57,68
2010-04,58,60
2010-04,59,61
2010-04,60,56
2010-04,61,54
2010-04,62,40
2010-04,63,46
2010-04,64,42
2010-04,65,40
2010-04,66,44
2010-04,67,43
2010-04,68,34
2010-04,69,33
2010-04,70,25
2010-04,71,32
2010-04,72,30
2010-04,73,29
2010-04,74,42
2010-04,75,24
2010-04,76,24
2010-04,77,25
2010-04,78,31
2010-04,79,20
2010-04,80,31
2010-04,81,21
2010-04,82,28
2010-04,83,26
2010-04,84,17
2010-04,85,13
2010-04,86,18
2010-04,87,24
2010-04,88,19
2010-04,89,7
2010-04,90,14
2010-04,91,11
2010-04,92,13
2010-04,93,13
2010-04,94,18
2010-04,95,11
2010-04,96,12
2010-04,97,11
2010-04,98,13
2010-04,99,9
2010-04,100,361
2010-05,0,37
2010-05,1,351
2010-05,2,362
2010-05,3,488
2010-05,4,284
2010-05,5,480
2010-05,6,596
2010-05,7,762
2010-05,8,990
2010-05,9,935
2010-05,10,946
2010-05,11,905
2010-05,12,916
2010-05,13,748
2010-05,14,653
2010-05,15,537
2010-05,16,546
2010-05,17,557
2010-05,18,544
2010-05,19,741
2010-05,20,845
2010-05,21,750
2010-05,22,702
2010-05,23,669
2010-05,24,602
2010-05,25,536
2010-05,26,499
2010-05,27,491
2010-05,28,480
2010-05,29,427
2010-05,30,403
2010-05,31,372
2010-05,32,330
2010-05,33,313
2010-05,34,302
2010-05,35,278
2010-05,36,253
2010-05,37,244
2010-05,38,233
2010-05,39,198
2010-05,40,170
2010-05,41,160
2010-05,42,155
2010-05,43,135
2010-05,44,135
2010-05,45,113
2010-05,46,102
2010-05,47,112
2010-05,48,83
2010-05,49,77
2010-05,50,68
2010-05,51,69
2010-05,52,50
2010-05,53,67
2010-05,54,66
2010-05,55,69
2010-05,56,51
2010-05,57,54
2010-05,58,50
2010-05,59,44
2010-05,60,50
2010-05,61,39
2010-05,62,46
2010-05,63,35
2010-05,64,33
2010-05,65,29
2010-05,66,32
2010-05,67,41
2010-05,68,40
2010-05,69,34
2010-05,70,31
2010-05,71,27
2010-05,72,27
2010-05,73,23
2010-05,74,25
2010-05,75,28
2010-05,76,14
2010-05,77,31
2010-05,78,20
2010-05,79,22
2010-05,80,20
2010-05,81,24
2010-05,82,18
2010-05,83,12
2010-05,84,18
2010-05,85,16
2010-05,86,26
2010-05,87,13
2010-05,88,13
2010-05,89,14
2010-05,90,18
2010-05,91,15
2010-05,92,9
2010-05,93,16
2010-05,94,15
2010-05,95,6
2010-05,96,13
2010-05,97,11
2010-05,98,13
2010-05,99,6
2010-05,100,263
2010-06,0,51
2010-06,1,384
2010-06,2,394
2010-06,3,409
2010-06,4,243
2010-06,5,493
2010-06,6,499
2010-06,7,711
2010-06,8,883
2010-06,9,765
2010-06,10,849
2010-06,11,827
2010-06,12,824
2010-06,13,647
2010-06,14,554
2010-06,15,446
2010-06,16,429
2010-06,17,426
2010-06,18,486
2010-06,19,583
2010-06,20,742
2010-06,21,654
2010-06,22,531
2010-06,23,488
2010-06,24,411
2010-06,25,409
2010-06,26,322
2010-06,27,298
2010-06,28,303
2010-06,29,295
2010-06,30,233
2010-06,31,234
2010-06,32,218
2010-06,33,187
2010-06,34,206
