bucket,count,date
7000,13,2016-05-11-21
8000,14,2016-05-11-21
9000,4,2016-05-11-21
1,0,2016-05-10-20
2,0,2016-05-10-20
3,0,2016-05-10-20
4,1,2016-05-10-20
5,2,2016-05-10-20
6,2,2016-05-10-20
7,1,2016-05-10-20
8,8,2016-05-10-20
9,14,2016-05-10-20
10,245,2016-05-10-20
20,455,2016-05-10-20
30,601,2016-05-10-20
40,534,2016-05-10-20
50,463,2016-05-10-20
60,358,2016-05-10-20
70,320,2016-05-10-20
80,226,2016-05-10-20
90,198,2016-05-10-20
100,2101,2016-05-10-20
200,1524,2016-05-10-20
300,1177,2016-05-10-20
400,409,2016-05-10-20
500,224,2016-05-10-20
600,132,2016-05-10-20
700,94,2016-05-10-20
800,73,2016-05-10-20
900,58,2016-05-10-20
1000,239,2016-05-10-20
2000,93,2016-05-10-20
3000,39,2016-05-10-20
4000,29,2016-05-10-20
5000,22,2016-05-10-20
6000,15,2016-05-10-20
7000,12,2016-05-10-20
8000,12,2016-05-10-20
9000,3,2016-05-10-20
1,0,2016-05-10-22
2,0,2016-05-10-22
3,1,2016-05-10-22
4,0,2016-05-10-22
5,1,2016-05-10-22
6,4,2016-05-10-22
7,5,2016-05-10-22
8,4,2016-05-10-22
9,10,2016-05-10-22
10,256,2016-05-10-22
20,461,2016-05-10-22
30,580,2016-05-10-22
40,556,2016-05-10-22
50,491,2016-05-10-22
60,436,2016-05-10-22
70,354,2016-05-10-22
80,264,2016-05-10-22
90,205,2016-05-10-22
100,1915,2016-05-10-22
200,1368,2016-05-10-22
300,1037,2016-05-10-22
400,393,2016-05-10-22
500,212,2016-05-10-22
600,165,2016-05-10-22
700,87,2016-05-10-22
800,71,2016-05-10-22
900,53,2016-05-10-22
1000,249,2016-05-10-22
2000,106,2016-05-10-22
3000,43,2016-05-10-22
4000,40,2016-05-10-22
5000,21,2016-05-10-22
6000,22,2016-05-10-22
7000,6,2016-05-10-22
8000,7,2016-05-10-22
9000,4,2016-05-10-22
1,0,2016-05-10-23
2,0,2016-05-10-23
3,0,2016-05-10-23
4,3,2016-05-10-23
5,0,2016-05-10-23
6,4,2016-05-10-23
7,3,2016-05-10-23
8,5,2016-05-10-23
9,9,2016-05-10-23
10,156,2016-05-10-23
20,424,2016-05-10-23
30,628,2016-05-10-23
40,576,2016-05-10-23
50,523,2016-05-10-23
60,496,2016-05-10-23
70,365,2016-05-10-23
80,290,2016-05-10-23
90,234,2016-05-10-23
100,1916,2016-05-10-23
200,1375,2016-05-10-23
300,1085,2016-05-10-23
400,329,2016-05-10-23
500,214,2016-05-10-23
600,122,2016-05-10-23
700,115,2016-05-10-23
800,69,2016-05-10-23
900,59,2016-05-10-23
1000,218,2016-05-10-23
2000,90,2016-05-10-23
3000,36,2016-05-10-23
4000,26,2016-05-10-23
5000,22,2016-05-10-23
6000,13,2016-05-10-23
7000,12,2016-05-10-23
8000,7,2016-05-10-23
9000,4,2016-05-10-23
1,0,2016-05-11-22
2,0,2016-05-11-22
3,0,2016-05-11-22
4,3,2016-05-11-22
5,2,2016-05-11-22
6,3,2016-05-11-22
7,4,2016-05-11-22
8,6,2016-05-11-22
9,6,2016-05-11-22
10,218,2016-05-11-22
20,482,2016-05-11-22
30,633,2016-05-11-22
40,628,2016-05-11-22
50,528,2016-05-11-22
60,407,2016-05-11-22
70,355,2016-05-11-22
80,247,2016-05-11-22
90,219,2016-05-11-22
100,1940,2016-05-11-22
200,1453,2016-05-11-22
300,1115,2016-05-11-22
400,405,2016-05-11-22
500,227,2016-05-11-22
600,149,2016-05-11-22
700,109,2016-05-11-22
800,91,2016-05-11-22
900,51,2016-05-11-22
1000,246,2016-05-11-22
2000,101,2016-05-11-22
3000,42,2016-05-11-22
4000,30,2016-05-11-22
5000,26,2016-05-11-22
6000,17,2016-05-11-22
7000,6,2016-05-11-22
8000,9,2016-05-11-22
9000,7,2016-05-11-22
1,0,2016-05-13-01
2,0,2016-05-13-01
3,2,2016-05-13-01
4,1,2016-05-13-01
5,0,2016-05-13-01
6,2,2016-05-13-01
7,1,2016-05-13-01
8,4,2016-05-13-01
9,5,2016-05-13-01
10,112,2016-05-13-01
20,406,2016-05-13-01
30,811,2016-05-13-01
40,660,2016-05-13-01
50,652,2016-05-13-01
60,433,2016-05-13-01
70,381,2016-05-13-01
80,291,2016-05-13-01
90,228,2016-05-13-01
100,1845,2016-05-13-01
200,1360,2016-05-13-01
300,1028,2016-05-13-01
400,374,2016-05-13-01
500,226,2016-05-13-01
600,120,2016-05-13-01
700,100,2016-05-13-01
800,80,2016-05-13-01
900,47,2016-05-13-01
1000,245,2016-05-13-01
2000,88,2016-05-13-01
3000,46,2016-05-13-01
4000,22,2016-05-13-01
5000,15,2016-05-13-01
6000,12,2016-05-13-01
7000,7,2016-05-13-01
8000,7,2016-05-13-01
9000,6,2016-05-13-01
1,0,2016-05-12-02
2,1,2016-05-12-02
3,1,2016-05-12-02
4,2,2016-05-12-02
5,1,2016-05-12-02
6,2,2016-05-12-02
7,1,2016-05-12-02
8,4,2016-05-12-02
9,8,2016-05-12-02
10,114,2016-05-12-02
20,416,2016-05-12-02
30,805,2016-05-12-02
40,747,2016-05-12-02
50,650,2016-05-12-02
60,459,2016-05-12-02
70,427,2016-05-12-02
80,322,2016-05-12-02
90,232,2016-05-12-02
100,1792,2016-05-12-02
200,1289,2016-05-12-02
300,1166,2016-05-12-02
400,424,2016-05-12-02
500,226,2016-05-12-02
600,126,2016-05-12-02
700,97,2016-05-12-02
800,73,2016-05-12-02
900,42,2016-05-12-02
1000,226,2016-05-12-02
2000,94,2016-05-12-02
3000,48,2016-05-12-02
4000,34,2016-05-12-02
5000,24,2016-05-12-02
6000,10,2016-05-12-02
7000,6,2016-05-12-02
8000,12,2016-05-12-02
9000,8,2016-05-12-02
1,0,2016-05-11-03
2,0,2016-05-11-03
3,0,2016-05-11-03
4,2,2016-05-11-03
5,1,2016-05-11-03
6,2,2016-05-11-03
7,1,2016-05-11-03
8,2,2016-05-11-03
9,1,2016-05-11-03
10,110,2016-05-11-03
20,440,2016-05-11-03
30,691,2016-05-11-03
40,618,2016-05-11-03
50,522,2016-05-11-03
60,547,2016-05-11-03
70,438,2016-05-11-03
80,296,2016-05-11-03
90,233,2016-05-11-03
100,1915,2016-05-11-03
200,1358,2016-05-11-03
300,1180,2016-05-11-03
400,361,2016-05-11-03
500,212,2016-05-11-03
600,131,2016-05-11-03
700,98,2016-05-11-03
800,74,2016-05-11-03
900,70,2016-05-11-03
1000,200,2016-05-11-03
2000,91,2016-05-11-03
3000,38,2016-05-11-03
4000,25,2016-05-11-03
5000,13,2016-05-11-03
6000,10,2016-05-11-03
7000,7,2016-05-11-03
8000,7,2016-05-11-03
9000,3,2016-05-11-03
1,0,2016-05-12-01
2,0,2016-05-12-01
3,0,2016-05-12-01
4,1,2016-05-12-01
5,0,2016-05-12-01
6,2,2016-05-12-01
7,1,2016-05-12-01
8,4,2016-05-12-01
9,2,2016-05-12-01
10,151,2016-05-12-01
20,463,2016-05-12-01
30,774,2016-05-12-01
40,770,2016-05-12-01
50,671,2016-05-12-01
60,465,2016-05-12-01
70,341,2016-05-12-01
80,322,2016-05-12-01
90,236,2016-05-12-01
100,1794,2016-05-12-01
200,1284,2016-05-12-01
300,1042,2016-05-12-01
400,391,2016-05-12-01
500,199,2016-05-12-01
600,137,2016-05-12-01
700,110,2016-05-12-01
800,83,2016-05-12-01
900,51,2016-05-12-01
1000,199,2016-05-12-01
2000,80,2016-05-12-01
3000,51,2016-05-12-01
4000,31,2016-05-12-01
5000,16,2016-05-12-01
6000,17,2016-05-12-01
7000,8,2016-05-12-01
8000,8,2016-05-12-01
9000,7,2016-05-12-01
1,0,2016-05-11-05
2,0,2016-05-11-05
3,0,2016-05-11-05
4,0,2016-05-11-05
5,1,2016-05-11-05
6,1,2016-05-11-05
7,1,2016-05-11-05
8,9,2016-05-11-05
9,13,2016-05-11-05
10,148,2016-05-11-05
20,350,2016-05-11-05
30,470,2016-05-11-05
40,442,2016-05-11-05
50,410,2016-05-11-05
60,346,2016-05-11-05
70,279,2016-05-11-05
80,216,2016-05-11-05
90,186,2016-05-11-05
100,2105,2016-05-11-05
200,1607,2016-05-11-05
300,1234,2016-05-11-05
400,367,2016-05-11-05
500,203,2016-05-11-05
600,128,2016-05-11-05
700,111,2016-05-11-05
800,66,2016-05-11-05
900,52,2016-05-11-05
1000,218,2016-05-11-05
2000,97,2016-05-11-05
3000,44,2016-05-11-05
4000,38,2016-05-11-05
5000,14,2016-05-11-05
6000,16,2016-05-11-05
7000,8,2016-05-11-05
8000,7,2016-05-11-05
9000,7,2016-05-11-05
1,0,2016-05-11-07
2,0,2016-05-11-07
3,0,2016-05-11-07
4,1,2016-05-11-07
5,5,2016-05-11-07
6,2,2016-05-11-07
7,7,2016-05-11-07
8,5,2016-05-11-07
9,11,2016-05-11-07
10,214,2016-05-11-07
20,307,2016-05-11-07
30,356,2016-05-11-07
40,367,2016-05-11-07
50,340,2016-05-11-07
60,261,2016-05-11-07
70,220,2016-05-11-07
80,174,2016-05-11-07
90,149,2016-05-11-07
100,1983,2016-05-11-07
200,1600,2016-05-11-07
300,1262,2016-05-11-07
400,414,2016-05-11-07
500,270,2016-05-11-07
600,143,2016-05-11-07
700,106,2016-05-11-07
800,60,2016-05-11-07
900,62,2016-05-11-07
1000,252,2016-05-11-07
2000,105,2016-05-11-07
3000,48,2016-05-11-07
4000,35,2016-05-11-07
5000,15,2016-05-11-07
6000,19,2016-05-11-07
7000,11,2016-05-11-07
8000,9,2016-05-11-07
9000,7,2016-05-11-07
1,0,2016-05-11-08
2,0,2016-05-11-08
3,1,2016-05-11-08
4,1,2016-05-11-08
5,4,2016-05-11-08
6,5,2016-05-11-08
7,1,2016-05-11-08
8,12,2016-05-11-08
9,10,2016-05-11-08
10,198,2016-05-11-08
20,252,2016-05-11-08
30,360,2016-05-11-08
40,330,2016-05-11-08
50,324,2016-05-11-08
60,254,2016-05-11-08
70,220,2016-05-11-08
80,164,2016-05-11-08
90,169,2016-05-11-08
100,2028,2016-05-11-08
200,1648,2016-05-11-08
300,1450,2016-05-11-08
400,435,2016-05-11-08
500,244,2016-05-11-08
600,166,2016-05-11-08
700,117,2016-05-11-08
800,114,2016-05-11-08
900,70,2016-05-11-08
1000,305,2016-05-11-08
2000,107,2016-05-11-08
3000,37,2016-05-11-08
4000,45,2016-05-11-08
5000,18,2016-05-11-08
6000,24,2016-05-11-08
7000,10,2016-05-11-08
8000,10,2016-05-11-08
9000,4,2016-05-11-08
1,0,2016-05-11-11
2,0,2016-05-11-11
3,0,2016-05-11-11
4,3,2016-05-11-11
5,0,2016-05-11-11
6,7,2016-05-11-11
7,6,2016-05-11-11
8,5,2016-05-11-11
9,12,2016-05-11-11
10,184,2016-05-11-11
20,301,2016-05-11-11
30,408,2016-05-11-11
40,453,2016-05-11-11
50,390,2016-05-11-11
60,312,2016-05-11-11
70,283,2016-05-11-11
80,224,2016-05-11-11
90,182,2016-05-11-11
100,2013,2016-05-11-11
200,1521,2016-05-11-11
300,1281,2016-05-11-11
400,406,2016-05-11-11
500,228,2016-05-11-11
600,142,2016-05-11-11
700,100,2016-05-11-11
800,78,2016-05-11-11
900,67,2016-05-11-11
1000,266,2016-05-11-11
2000,109,2016-05-11-11
3000,40,2016-05-11-11
4000,38,2016-05-11-11
5000,21,2016-05-11-11
6000,16,2016-05-11-11
7000,12,2016-05-11-11
8000,10,2016-05-11-11
9000,10,2016-05-11-11
1,0,2016-05-14-18
2,0,2016-05-14-18
3,0,2016-05-14-18
4,0,2016-05-14-18
5,1,2016-05-14-18
6,1,2016-05-14-18
7,6,2016-05-14-18
8,3,2016-05-14-18
9,10,2016-05-14-18
10,166,2016-05-14-18
20,352,2016-05-14-18
30,461,2016-05-14-18
40,479,2016-05-14-18
50,369,2016-05-14-18
60,342,2016-05-14-18
70,269,2016-05-14-18
80,232,2016-05-14-18
90,171,2016-05-14-18
100,1950,2016-05-14-18
200,1483,2016-05-14-18
300,1165,2016-05-14-18
400,432,2016-05-14-18
500,248,2016-05-14-18
600,137,2016-05-14-18
700,99,2016-05-14-18
800,85,2016-05-14-18
900,49,2016-05-14-18
1000,241,2016-05-14-18
2000,95,2016-05-14-18
3000,44,2016-05-14-18
4000,28,2016-05-14-18
5000,15,2016-05-14-18
6000,17,2016-05-14-18
7000,12,2016-05-14-18
8000,15,2016-05-14-18
9000,4,2016-05-14-18
1,0,2016-05-11-16
2,0,2016-05-11-16
3,1,2016-05-11-16
4,0,2016-05-11-16
5,2,2016-05-11-16
6,2,2016-05-11-16
7,4,2016-05-11-16
8,7,2016-05-11-16
9,9,2016-05-11-16
10,215,2016-05-11-16
20,348,2016-05-11-16
30,494,2016-05-11-16
40,434,2016-05-11-16
50,417,2016-05-11-16
60,345,2016-05-11-16
70,316,2016-05-11-16
80,222,2016-05-11-16
90,194,2016-05-11-16
100,1922,2016-05-11-16
200,1346,2016-05-11-16
300,1234,2016-05-11-16
400,359,2016-05-11-16
500,232,2016-05-11-16
600,159,2016-05-11-16
700,98,2016-05-11-16
800,72,2016-05-11-16
900,64,2016-05-11-16
1000,296,2016-05-11-16
2000,102,2016-05-11-16
3000,49,2016-05-11-16
4000,36,2016-05-11-16
5000,16,2016-05-11-16
6000,16,2016-05-11-16
7000,6,2016-05-11-16
8000,11,2016-05-11-16
9000,8,2016-05-11-16
1,0,2016-05-12-16
2,2,2016-05-12-16
3,0,2016-05-12-16
4,0,2016-05-12-16
5,1,2016-05-12-16
6,2,2016-05-12-16
7,7,2016-05-12-16
8,7,2016-05-12-16
9,12,2016-05-12-16
10,187,2016-05-12-16
20,413,2016-05-12-16
30,517,2016-05-12-16
40,463,2016-05-12-16
50,412,2016-05-12-16
60,361,2016-05-12-16
70,299,2016-05-12-16
80,249,2016-05-12-16
90,211,2016-05-12-16
100,1944,2016-05-12-16
200,1428,2016-05-12-16
300,1208,2016-05-12-16
400,390,2016-05-12-16
500,215,2016-05-12-16
600,159,2016-05-12-16
700,100,2016-05-12-16
800,82,2016-05-12-16
900,54,2016-05-12-16
1000,240,2016-05-12-16
2000,110,2016-05-12-16
3000,49,2016-05-12-16
4000,54,2016-05-12-16
5000,22,2016-05-12-16
6000,18,2016-05-12-16
7000,12,2016-05-12-16
8000,13,2016-05-12-16
9000,9,2016-05-12-16
1,0,2016-05-11-17
2,1,2016-05-11-17
3,0,2016-05-11-17
4,0,2016-05-11-17
5,5,2016-05-11-17
6,4,2016-05-11-17
7,4,2016-05-11-17
8,8,2016-05-11-17
9,7,2016-05-11-17
10,218,2016-05-11-17
20,423,2016-05-11-17
30,476,2016-05-11-17
40,441,2016-05-11-17
50,413,2016-05-11-17
60,358,2016-05-11-17
70,296,2016-05-11-17
80,230,2016-05-11-17
90,178,2016-05-11-17
100,1944,2016-05-11-17
200,1452,2016-05-11-17
300,1173,2016-05-11-17
400,426,2016-05-11-17
500,223,2016-05-11-17
600,157,2016-05-11-17
700,109,2016-05-11-17
800,69,2016-05-11-17
900,52,2016-05-11-17
1000,264,2016-05-11-17
2000,94,2016-05-11-17
3000,51,2016-05-11-17
4000,30,2016-05-11-17
5000,17,2016-05-11-17
6000,19,2016-05-11-17
7000,14,2016-05-11-17
8000,5,2016-05-11-17
9000,10,2016-05-11-17
1,0,2016-05-12-17
2,0,2016-05-12-17
3,0,2016-05-12-17
4,0,2016-05-12-17
5,4,2016-05-12-17
6,3,2016-05-12-17
7,4,2016-05-12-17
8,3,2016-05-12-17
9,10,2016-05-12-17
10,209,2016-05-12-17
20,404,2016-05-12-17
30,477,2016-05-12-17
40,467,2016-05-12-17
50,387,2016-05-12-17
60,363,2016-05-12-17
70,298,2016-05-12-17
80,232,2016-05-12-17
90,216,2016-05-12-17
100,1935,2016-05-12-17
200,1350,2016-05-12-17
300,1259,2016-05-12-17
400,375,2016-05-12-17
500,214,2016-05-12-17
600,137,2016-05-12-17
700,104,2016-05-12-17
800,89,2016-05-12-17
900,71,2016-05-12-17
1000,281,2016-05-12-17
2000,83,2016-05-12-17
3000,58,2016-05-12-17
4000,34,2016-05-12-17
5000,23,2016-05-12-17
6000,15,2016-05-12-17
7000,10,2016-05-12-17
8000,9,2016-05-12-17
9000,8,2016-05-12-17
1,0,2016-05-14-20
2,0,2016-05-14-20
3,0,2016-05-14-20
4,1,2016-05-14-20
5,1,2016-05-14-20
6,1,2016-05-14-20
7,4,2016-05-14-20
8,7,2016-05-14-20
9,8,2016-05-14-20
10,247,2016-05-14-20
20,399,2016-05-14-20
30,532,2016-05-14-20
40,497,2016-05-14-20
50,382,2016-05-14-20
60,306,2016-05-14-20
70,287,2016-05-14-20
80,210,2016-05-14-20
90,178,2016-05-14-20
100,2253,2016-05-14-20
200,1611,2016-05-14-20
300,1096,2016-05-14-20
400,405,2016-05-14-20
500,224,2016-05-14-20
600,134,2016-05-14-20
700,100,2016-05-14-20
800,81,2016-05-14-20
900,47,2016-05-14-20
1000,206,2016-05-14-20
2000,81,2016-05-14-20
3000,38,2016-05-14-20
4000,28,2016-05-14-20
5000,10,2016-05-14-20
6000,12,2016-05-14-20
7000,6,2016-05-14-20
8000,10,2016-05-14-20
9000,8,2016-05-14-20
1,0,2016-05-11-23
2,0,2016-05-11-23
3,0,2016-05-11-23
4,1,2016-05-11-23
5,1,2016-05-11-23
6,3,2016-05-11-23
7,5,2016-05-11-23
8,4,2016-05-11-23
9,9,2016-05-11-23
10,171,2016-05-11-23
20,448,2016-05-11-23
30,646,2016-05-11-23
40,587,2016-05-11-23
50,554,2016-05-11-23
60,434,2016-05-11-23
70,373,2016-05-11-23
80,271,2016-05-11-23
90,225,2016-05-11-23
100,1868,2016-05-11-23
200,1402,2016-05-11-23
300,1093,2016-05-11-23
400,388,2016-05-11-23
500,227,2016-05-11-23
600,157,2016-05-11-23
700,101,2016-05-11-23
800,67,2016-05-11-23
900,62,2016-05-11-23
1000,234,2016-05-11-23
2000,96,2016-05-11-23
3000,43,2016-05-11-23
4000,37,2016-05-11-23
5000,26,2016-05-11-23
6000,16,2016-05-11-23
7000,10,2016-05-11-23
8000,8,2016-05-11-23
9000,12,2016-05-11-23
1,0,2016-05-12-00
2,0,2016-05-12-00
3,1,2016-05-12-00
4,0,2016-05-12-00
5,0,2016-05-12-00
6,2,2016-05-12-00
7,4,2016-05-12-00
8,5,2016-05-12-00
9,5,2016-05-12-00
10,144,2016-05-12-00
20,434,2016-05-12-00
30,659,2016-05-12-00
40,623,2016-05-12-00
50,551,2016-05-12-00
60,406,2016-05-12-00
70,389,2016-05-12-00
80,272,2016-05-12-00
90,208,2016-05-12-00
100,1793,2016-05-12-00
200,1325,2016-05-12-00
300,1071,2016-05-12-00
400,391,2016-05-12-00
500,236,2016-05-12-00
600,121,2016-05-12-00
700,88,2016-05-12-00
800,66,2016-05-12-00
900,56,2016-05-12-00
1000,241,2016-05-12-00
2000,76,2016-05-12-00
3000,44,2016-05-12-00
4000,39,2016-05-12-00
5000,17,2016-05-12-00
6000,19,2016-05-12-00
7000,12,2016-05-12-00
8000,10,2016-05-12-00
9000,7,2016-05-12-00
1,0,2016-05-12-19
2,0,2016-05-12-19
3,0,2016-05-12-19
4,1,2016-05-12-19
5,3,2016-05-12-19
6,4,2016-05-12-19
7,4,2016-05-12-19
8,6,2016-05-12-19
9,13,2016-05-12-19
10,238,2016-05-12-19
20,391,2016-05-12-19
30,568,2016-05-12-19
40,485,2016-05-12-19
50,412,2016-05-12-19
60,337,2016-05-12-19
70,315,2016-05-12-19
80,211,2016-05-12-19
90,205,2016-05-12-19
100,2075,2016-05-12-19
200,1440,2016-05-12-19
300,1242,2016-05-12-19
400,414,2016-05-12-19
500,217,2016-05-12-19
600,131,2016-05-12-19
700,96,2016-05-12-19
800,71,2016-05-12-19
900,65,2016-05-12-19
1000,273,2016-05-12-19
2000,88,2016-05-12-19
3000,43,2016-05-12-19
4000,28,2016-05-12-19
5000,15,2016-05-12-19
6000,13,2016-05-12-19
7000,13,2016-05-12-19
8000,16,2016-05-12-19
9000,4,2016-05-12-19
1,0,2016-05-12-20
2,0,2016-05-12-20
3,0,2016-05-12-20
4,0,2016-05-12-20
5,0,2016-05-12-20
6,1,2016-05-12-20
7,3,2016-05-12-20
8,7,2016-05-12-20
9,17,2016-05-12-20
10,222,2016-05-12-20
20,436,2016-05-12-20
30,572,2016-05-12-20
40,535,2016-05-12-20
50,448,2016-05-12-20
60,348,2016-05-12-20
70,330,2016-05-12-20
80,231,2016-05-12-20
90,184,2016-05-12-20
100,2002,2016-05-12-20
200,1456,2016-05-12-20
300,1201,2016-05-12-20
400,416,2016-05-12-20
500,199,2016-05-12-20
600,126,2016-05-12-20
700,98,2016-05-12-20
800,69,2016-05-12-20
900,46,2016-05-12-20
1000,238,2016-05-12-20
2000,94,2016-05-12-20
3000,42,2016-05-12-20
4000,25,2016-05-12-20
5000,25,2016-05-12-20
6000,4,2016-05-12-20
7000,12,2016-05-12-20
8000,7,2016-05-12-20
9000,7,2016-05-12-20
1,0,2016-05-14-03
2,0,2016-05-14-03
3,0,2016-05-14-03
4,0,2016-05-14-03
5,2,2016-05-14-03
6,0,2016-05-14-03
7,0,2016-05-14-03
8,4,2016-05-14-03
9,4,2016-05-14-03
10,106,2016-05-14-03
20,408,2016-05-14-03
30,702,2016-05-14-03
40,646,2016-05-14-03
50,555,2016-05-14-03
60,448,2016-05-14-03
70,371,2016-05-14-03
80,272,2016-05-14-03
90,228,2016-05-14-03
100,1796,2016-05-14-03
200,1405,2016-05-14-03
300,1164,2016-05-14-03
400,382,2016-05-14-03
500,203,2016-05-14-03
600,148,2016-05-14-03
700,90,2016-05-14-03
800,86,2016-05-14-03
900,62,2016-05-14-03
1000,215,2016-05-14-03
2000,86,2016-05-14-03
3000,43,2016-05-14-03
4000,27,2016-05-14-03
5000,21,2016-05-14-03
6000,7,2016-05-14-03
7000,9,2016-05-14-03
8000,8,2016-05-14-03
9000,11,2016-05-14-03
1,0,2016-05-12-21
2,0,2016-05-12-21
3,0,2016-05-12-21
4,2,2016-05-12-21
5,1,2016-05-12-21
6,3,2016-05-12-21
7,9,2016-05-12-21
8,6,2016-05-12-21
9,16,2016-05-12-21
10,254,2016-05-12-21
20,451,2016-05-12-21
30,613,2016-05-12-21
40,549,2016-05-12-21
50,432,2016-05-12-21
60,337,2016-05-12-21
70,326,2016-05-12-21
80,217,2016-05-12-21
90,196,2016-05-12-21
100,1910,2016-05-12-21
200,1509,2016-05-12-21
300,1216,2016-05-12-21
400,375,2016-05-12-21
500,211,2016-05-12-21
600,150,2016-05-12-21
700,116,2016-05-12-21
800,83,2016-05-12-21
900,67,2016-05-12-21
1000,250,2016-05-12-21
2000,82,2016-05-12-21
3000,56,2016-05-12-21
4000,27,2016-05-12-21
5000,21,2016-05-12-21
6000,17,2016-05-12-21
7000,13,2016-05-12-21
8000,9,2016-05-12-21
9000,7,2016-05-12-21
1,0,2016-05-12-06
2,0,2016-05-12-06
3,0,2016-05-12-06
4,1,2016-05-12-06
5,1,2016-05-12-06
6,0,2016-05-12-06
7,4,2016-05-12-06
8,6,2016-05-12-06
9,6,2016-05-12-06
10,240,2016-05-12-06
20,347,2016-05-12-06
30,505,2016-05-12-06
40,427,2016-05-12-06
50,337,2016-05-12-06
60,264,2016-05-12-06
70,284,2016-05-12-06
80,178,2016-05-12-06
90,178,2016-05-12-06
100,2065,2016-05-12-06
200,1608,2016-05-12-06
300,1316,2016-05-12-06
400,380,2016-05-12-06
500,226,2016-05-12-06
600,167,2016-05-12-06
700,95,2016-05-12-06
800,80,2016-05-12-06
900,58,2016-05-12-06
1000,240,2016-05-12-06
2000,97,2016-05-12-06
3000,34,2016-05-12-06
4000,31,2016-05-12-06
5000,12,2016-05-12-06
6000,14,2016-05-12-06
7000,10,2016-05-12-06
8000,9,2016-05-12-06
9000,7,2016-05-12-06
1,0,2016-05-12-03
2,0,2016-05-12-03
3,1,2016-05-12-03
4,0,2016-05-12-03
5,1,2016-05-12-03
6,1,2016-05-12-03
7,1,2016-05-12-03
8,0,2016-05-12-03
9,3,2016-05-12-03
10,107,2016-05-12-03
20,428,2016-05-12-03
30,730,2016-05-12-03
40,676,2016-05-12-03
50,659,2016-05-12-03
60,444,2016-05-12-03
70,365,2016-05-12-03
80,265,2016-05-12-03
90,235,2016-05-12-03
100,1735,2016-05-12-03
200,1375,2016-05-12-03
300,1051,2016-05-12-03
400,395,2016-05-12-03
500,213,2016-05-12-03
600,138,2016-05-12-03
700,91,2016-05-12-03
800,61,2016-05-12-03
900,52,2016-05-12-03
1000,219,2016-05-12-03
2000,82,2016-05-12-03
3000,33,2016-05-12-03
4000,23,2016-05-12-03
5000,19,2016-05-12-03
6000,4,2016-05-12-03
7000,7,2016-05-12-03
8000,3,2016-05-12-03
9000,1,2016-05-12-03
1,0,2016-05-13-07
2,0,2016-05-13-07
3,1,2016-05-13-07
4,4,2016-05-13-07
5,0,2016-05-13-07
6,3,2016-05-13-07
7,3,2016-05-13-07
8,6,2016-05-13-07
9,12,2016-05-13-07
10,198,2016-05-13-07
20,319,2016-05-13-07
30,393,2016-05-13-07
40,358,2016-05-13-07
50,304,2016-05-13-07
60,261,2016-05-13-07
70,225,2016-05-13-07
80,157,2016-05-13-07
90,152,2016-05-13-07
100,2092,2016-05-13-07
200,1651,2016-05-13-07
300,1378,2016-05-13-07
400,408,2016-05-13-07
500,271,2016-05-13-07
600,160,2016-05-13-07
700,110,2016-05-13-07
800,85,2016-05-13-07
900,68,2016-05-13-07
1000,257,2016-05-13-07
2000,94,2016-05-13-07
3000,57,2016-05-13-07
4000,47,2016-05-13-07
5000,18,2016-05-13-07
6000,18,2016-05-13-07
7000,16,2016-05-13-07
8000,11,2016-05-13-07
9000,4,2016-05-13-07
1,0,2016-05-12-08
2,0,2016-05-12-08
3,1,2016-05-12-08
4,1,2016-05-12-08
5,3,2016-05-12-08
6,9,2016-05-12-08
7,6,2016-05-12-08
8,5,2016-05-12-08
9,12,2016-05-12-08
10,166,2016-05-12-08
20,254,2016-05-12-08
30,319,2016-05-12-08
40,330,2016-05-12-08
50,322,2016-05-12-08
60,236,2016-05-12-08
70,202,2016-05-12-08
80,161,2016-05-12-08
90,158,2016-05-12-08
100,2187,2016-05-12-08
200,1588,2016-05-12-08
300,1378,2016-05-12-08
400,397,2016-05-12-08
500,229,2016-05-12-08
600,132,2016-05-12-08
700,125,2016-05-12-08
800,67,2016-05-12-08
900,69,2016-05-12-08
1000,292,2016-05-12-08
2000,124,2016-05-12-08
3000,45,2016-05-12-08
4000,44,2016-05-12-08
5000,26,2016-05-12-08
6000,20,2016-05-12-08
7000,15,2016-05-12-08
8000,6,2016-05-12-08
9000,7,2016-05-12-08
1,0,2016-05-13-09
2,0,2016-05-13-09
3,0,2016-05-13-09
4,1,2016-05-13-09
5,3,2016-05-13-09
6,2,2016-05-13-09
7,4,2016-05-13-09
8,6,2016-05-13-09
9,3,2016-05-13-09
10,166,2016-05-13-09
20,296,2016-05-13-09
30,349,2016-05-13-09
40,356,2016-05-13-09
50,264,2016-05-13-09
60,236,2016-05-13-09
70,199,2016-05-13-09
80,168,2016-05-13-09
90,150,2016-05-13-09
100,2062,2016-05-13-09
200,1709,2016-05-13-09
300,1349,2016-05-13-09
400,447,2016-05-13-09
500,268,2016-05-13-09
600,189,2016-05-13-09
700,132,2016-05-13-09
800,96,2016-05-13-09
900,77,2016-05-13-09
1000,261,2016-05-13-09
2000,99,2016-05-13-09
3000,58,2016-05-13-09
4000,34,2016-05-13-09
5000,20,2016-05-13-09
6000,15,2016-05-13-09
7000,10,2016-05-13-09
8000,10,2016-05-13-09
9000,11,2016-05-13-09
1,0,2016-05-12-10
2,0,2016-05-12-10
